point cloud with 15000 points in dimension 3
distance matrix with 15000 points
value range: [0.0778989,14.0916]
 [0,0.110233)
 [0,0.110241)
 [0,0.110244)
 [0,0.110247)
 [0,0.11025)
 [0,0.110253)
 [0,0.110253)
 [0,0.110256)
 [0,0.11026)
 [0,0.110264)
 [0,0.11027)
 [0,0.110272)
 [0,0.110274)
 [0,0.110276)
 [0,0.110278)
 [0,0.110278)
 [0,0.110281)
 [0,0.110281)
 [0,0.110282)
 [0,0.110284)
 [0,0.110287)
 [0,0.11029)
 [0,0.110292)
 [0,0.110292)
 [0,0.110297)
 [0,0.110299)
 [0,0.110307)
 [0,0.110309)
 [0,0.110313)
 [0,0.110322)
 [0,0.110326)
 [0,0.110327)
 [0,0.110328)
 [0,0.110331)
 [0,0.110336)
 [0,0.110337)
 [0,0.110337)
 [0,0.110338)
 [0,0.11034)
 [0,0.110341)
 [0,0.110341)
 [0,0.110346)
 [0,0.110348)
 [0,0.110349)
 [0,0.110353)
 [0,0.110354)
 [0,0.110356)
 [0,0.110359)
 [0,0.110361)
 [0,0.110361)
 [0,0.110361)
 [0,0.110363)
 [0,0.110366)
 [0,0.11037)
 [0,0.110371)
 [0,0.110379)
 [0,0.110382)
 [0,0.110389)
 [0,0.110396)
 [0,0.110405)
 [0,0.110406)
 [0,0.110413)
 [0,0.110418)
 [0,0.110419)
 [0,0.110421)
 [0,0.110422)
 [0,0.110424)
 [0,0.110426)
 [0,0.110432)
 [0,0.110435)
 [0,0.110445)
 [0,0.110446)
 [0,0.110448)
 [0,0.110455)
 [0,0.110455)
 [0,0.110462)
 [0,0.110464)
 [0,0.110466)
 [0,0.11047)
 [0,0.110472)
 [0,0.110478)
 [0,0.110479)
 [0,0.110484)
 [0,0.110484)
 [0,0.110489)
 [0,0.110494)
 [0,0.110497)
 [0,0.110503)
 [0,0.110506)
 [0,0.110507)
 [0,0.110507)
 [0,0.11051)
 [0,0.110511)
 [0,0.110519)
 [0,0.110519)
 [0,0.11052)
 [0,0.110522)
 [0,0.110525)
 [0,0.110525)
 [0,0.110526)
 [0,0.110528)
 [0,0.110531)
 [0,0.110532)
 [0,0.110538)
 [0,0.110542)
 [0,0.110545)
 [0,0.110548)
 [0,0.110551)
 [0,0.110552)
 [0,0.110554)
 [0,0.110559)
 [0,0.11056)
 [0,0.110561)
 [0,0.110575)
 [0,0.11058)
 [0,0.11058)
 [0,0.110581)
 [0,0.110586)
 [0,0.110589)
 [0,0.110589)
 [0,0.110591)
 [0,0.110592)
 [0,0.110592)
 [0,0.110592)
 [0,0.1106)
 [0,0.110601)
 [0,0.110607)
 [0,0.110608)
 [0,0.110611)
 [0,0.110621)
 [0,0.110623)
 [0,0.110625)
 [0,0.110628)
 [0,0.110632)
 [0,0.110634)
 [0,0.110635)
 [0,0.110638)
 [0,0.110642)
 [0,0.110643)
 [0,0.110646)
 [0,0.110646)
 [0,0.110647)
 [0,0.110649)
 [0,0.110659)
 [0,0.110666)
 [0,0.110669)
 [0,0.110673)
 [0,0.110675)
 [0,0.11068)
 [0,0.110681)
 [0,0.11069)
 [0,0.110692)
 [0,0.110692)
 [0,0.110693)
 [0,0.110694)
 [0,0.110695)
 [0,0.110696)
 [0,0.110696)
 [0,0.110697)
 [0,0.110703)
 [0,0.110705)
 [0,0.110709)
 [0,0.110712)
 [0,0.110713)
 [0,0.11072)
 [0,0.11073)
 [0,0.110734)
 [0,0.110734)
 [0,0.110736)
 [0,0.110737)
 [0,0.110743)
 [0,0.110745)
 [0,0.110748)
 [0,0.110748)
 [0,0.110749)
 [0,0.110751)
 [0,0.110753)
 [0,0.110755)
 [0,0.110756)
 [0,0.110756)
 [0,0.110757)
 [0,0.110765)
 [0,0.110767)
 [0,0.110772)
 [0,0.110774)
 [0,0.110776)
 [0,0.11078)
 [0,0.110782)
 [0,0.110784)
 [0,0.110787)
 [0,0.110787)
 [0,0.110793)
 [0,0.110796)
 [0,0.110798)
 [0,0.11081)
 [0,0.11081)
 [0,0.110812)
 [0,0.110812)
 [0,0.110813)
 [0,0.110817)
 [0,0.110817)
 [0,0.11082)
 [0,0.110821)
 [0,0.110822)
 [0,0.110823)
 [0,0.110829)
 [0,0.110831)
 [0,0.110831)
 [0,0.110833)
 [0,0.110835)
 [0,0.110837)
 [0,0.110839)
 [0,0.110839)
 [0,0.11084)
 [0,0.110841)
 [0,0.110847)
 [0,0.110855)
 [0,0.110855)
 [0,0.110856)
 [0,0.110857)
 [0,0.110857)
 [0,0.11086)
 [0,0.110861)
 [0,0.110866)
 [0,0.110866)
 [0,0.110868)
 [0,0.11087)
 [0,0.110874)
 [0,0.110874)
 [0,0.110876)
 [0,0.110879)
 [0,0.110892)
 [0,0.110901)
 [0,0.110902)
 [0,0.110903)
 [0,0.110908)
 [0,0.110917)
 [0,0.110917)
 [0,0.110927)
 [0,0.110929)
 [0,0.110934)
 [0,0.110934)
 [0,0.110936)
 [0,0.110937)
 [0,0.110941)
 [0,0.110943)
 [0,0.110945)
 [0,0.110953)
 [0,0.110955)
 [0,0.110958)
 [0,0.110962)
 [0,0.110963)
 [0,0.110964)
 [0,0.110965)
 [0,0.110965)
 [0,0.110966)
 [0,0.110966)
 [0,0.110967)
 [0,0.110979)
 [0,0.110979)
 [0,0.11098)
 [0,0.110983)
 [0,0.110985)
 [0,0.110987)
 [0,0.110989)
 [0,0.110989)
 [0,0.110991)
 [0,0.110996)
 [0,0.110996)
 [0,0.110998)
 [0,0.111)
 [0,0.111)
 [0,0.111001)
 [0,0.111001)
 [0,0.111002)
 [0,0.111009)
 [0,0.111015)
 [0,0.111021)
 [0,0.111021)
 [0,0.111025)
 [0,0.111026)
 [0,0.111031)
 [0,0.111035)
 [0,0.111039)
 [0,0.11104)
 [0,0.11104)
 [0,0.111049)
 [0,0.11105)
 [0,0.111053)
 [0,0.111055)
 [0,0.111067)
 [0,0.11107)
 [0,0.111071)
 [0,0.111072)
 [0,0.111073)
 [0,0.111073)
 [0,0.111076)
 [0,0.111076)
 [0,0.111076)
 [0,0.111081)
 [0,0.111088)
 [0,0.111094)
 [0,0.111095)
 [0,0.111097)
 [0,0.1111)
 [0,0.111102)
 [0,0.111102)
 [0,0.111105)
 [0,0.111116)
 [0,0.111122)
 [0,0.111122)
 [0,0.111123)
 [0,0.111124)
 [0,0.111125)
 [0,0.111129)
 [0,0.11113)
 [0,0.11113)
 [0,0.111131)
 [0,0.111131)
 [0,0.111134)
 [0,0.111136)
 [0,0.111137)
 [0,0.111143)
 [0,0.111145)
 [0,0.111145)
 [0,0.11115)
 [0,0.11115)
 [0,0.111153)
 [0,0.11116)
 [0,0.111175)
 [0,0.111183)
 [0,0.111183)
 [0,0.111184)
 [0,0.111189)
 [0,0.111189)
 [0,0.11119)
 [0,0.111191)
 [0,0.111195)
 [0,0.111196)
 [0,0.111196)
 [0,0.1112)
 [0,0.111204)
 [0,0.111205)
 [0,0.111208)
 [0,0.11122)
 [0,0.111223)
 [0,0.111224)
 [0,0.11123)
 [0,0.111235)
 [0,0.111236)
 [0,0.111237)
 [0,0.111243)
 [0,0.111245)
 [0,0.11125)
 [0,0.111254)
 [0,0.111256)
 [0,0.11126)
 [0,0.111262)
 [0,0.111263)
 [0,0.111267)
 [0,0.111268)
 [0,0.111269)
 [0,0.111272)
 [0,0.111274)
 [0,0.111278)
 [0,0.111288)
 [0,0.111289)
 [0,0.111289)
 [0,0.111289)
 [0,0.111293)
 [0,0.111299)
 [0,0.1113)
 [0,0.111301)
 [0,0.111302)
 [0,0.111303)
 [0,0.111306)
 [0,0.111314)
 [0,0.111315)
 [0,0.111316)
 [0,0.11132)
 [0,0.111321)
 [0,0.111322)
 [0,0.111322)
 [0,0.111323)
 [0,0.111332)
 [0,0.111336)
 [0,0.111338)
 [0,0.11134)
 [0,0.11134)
 [0,0.111343)
 [0,0.111344)
 [0,0.111346)
 [0,0.111351)
 [0,0.111353)
 [0,0.111354)
 [0,0.111354)
 [0,0.11136)
 [0,0.111361)
 [0,0.111364)
 [0,0.111372)
 [0,0.111372)
 [0,0.111375)
 [0,0.111378)
 [0,0.111381)
 [0,0.111388)
 [0,0.111389)
 [0,0.111395)
 [0,0.111397)
 [0,0.111398)
 [0,0.111399)
 [0,0.111401)
 [0,0.111408)
 [0,0.111413)
 [0,0.111418)
 [0,0.111418)
 [0,0.11142)
 [0,0.111423)
 [0,0.111429)
 [0,0.11143)
 [0,0.11143)
 [0,0.111431)
 [0,0.111434)
 [0,0.111435)
 [0,0.111436)
 [0,0.111442)
 [0,0.11145)
 [0,0.111453)
 [0,0.111457)
 [0,0.111465)
 [0,0.111465)
 [0,0.111468)
 [0,0.111469)
 [0,0.111473)
 [0,0.111477)
 [0,0.111478)
 [0,0.11148)
 [0,0.11149)
 [0,0.111494)
 [0,0.1115)
 [0,0.111501)
 [0,0.111504)
 [0,0.111505)
 [0,0.111505)
 [0,0.111507)
 [0,0.111509)
 [0,0.111511)
 [0,0.111514)
 [0,0.111522)
 [0,0.111522)
 [0,0.111526)
 [0,0.11153)
 [0,0.111533)
 [0,0.111541)
 [0,0.111546)
 [0,0.111546)
 [0,0.111558)
 [0,0.11156)
 [0,0.11156)
 [0,0.111564)
 [0,0.111567)
 [0,0.111567)
 [0,0.111569)
 [0,0.111569)
 [0,0.11159)
 [0,0.111595)
 [0,0.111597)
 [0,0.111597)
 [0,0.111598)
 [0,0.111598)
 [0,0.111598)
 [0,0.111599)
 [0,0.111601)
 [0,0.111603)
 [0,0.111606)
 [0,0.111607)
 [0,0.111607)
 [0,0.11161)
 [0,0.111611)
 [0,0.111613)
 [0,0.111614)
 [0,0.111616)
 [0,0.111616)
 [0,0.111618)
 [0,0.111635)
 [0,0.111638)
 [0,0.111638)
 [0,0.111641)
 [0,0.111641)
 [0,0.111646)
 [0,0.111656)
 [0,0.111662)
 [0,0.111665)
 [0,0.111666)
 [0,0.111668)
 [0,0.111669)
 [0,0.111674)
 [0,0.111674)
 [0,0.111679)
 [0,0.111682)
 [0,0.111685)
 [0,0.111688)
 [0,0.1117)
 [0,0.111703)
 [0,0.111707)
 [0,0.11171)
 [0,0.111714)
 [0,0.111717)
 [0,0.11172)
 [0,0.111722)
 [0,0.111726)
 [0,0.111728)
 [0,0.111731)
 [0,0.111735)
 [0,0.11174)
 [0,0.111741)
 [0,0.111743)
 [0,0.111744)
 [0,0.111748)
 [0,0.111749)
 [0,0.111752)
 [0,0.111752)
 [0,0.111762)
 [0,0.111764)
 [0,0.111765)
 [0,0.111766)
 [0,0.111766)
 [0,0.11177)
 [0,0.11177)
 [0,0.111773)
 [0,0.111774)
 [0,0.111776)
 [0,0.111786)
 [0,0.111795)
 [0,0.111797)
 [0,0.1118)
 [0,0.111801)
 [0,0.111802)
 [0,0.111807)
 [0,0.11181)
 [0,0.111815)
 [0,0.111815)
 [0,0.111816)
 [0,0.111821)
 [0,0.111822)
 [0,0.111822)
 [0,0.111825)
 [0,0.111831)
 [0,0.111835)
 [0,0.111837)
 [0,0.111839)
 [0,0.111842)
 [0,0.111843)
 [0,0.111847)
 [0,0.111849)
 [0,0.111851)
 [0,0.111855)
 [0,0.111856)
 [0,0.111867)
 [0,0.111873)
 [0,0.111875)
 [0,0.111879)
 [0,0.11188)
 [0,0.111881)
 [0,0.111885)
 [0,0.111887)
 [0,0.111888)
 [0,0.11189)
 [0,0.111892)
 [0,0.111896)
 [0,0.111898)
 [0,0.1119)
 [0,0.111907)
 [0,0.111912)
 [0,0.111912)
 [0,0.111922)
 [0,0.111924)
 [0,0.111924)
 [0,0.111935)
 [0,0.111936)
 [0,0.111954)
 [0,0.111963)
 [0,0.111968)
 [0,0.111968)
 [0,0.111968)
 [0,0.111969)
 [0,0.11197)
 [0,0.11197)
 [0,0.111972)
 [0,0.111974)
 [0,0.11198)
 [0,0.11198)
 [0,0.111981)
 [0,0.111982)
 [0,0.111995)
 [0,0.112004)
 [0,0.11201)
 [0,0.112016)
 [0,0.112016)
 [0,0.112019)
 [0,0.112024)
 [0,0.112027)
 [0,0.112028)
 [0,0.112028)
 [0,0.112034)
 [0,0.112038)
 [0,0.112039)
 [0,0.112041)
 [0,0.112041)
 [0,0.112057)
 [0,0.11206)
 [0,0.112067)
 [0,0.112068)
 [0,0.11207)
 [0,0.112079)
 [0,0.112079)
 [0,0.11208)
 [0,0.11208)
 [0,0.112084)
 [0,0.112086)
 [0,0.112086)
 [0,0.11209)
 [0,0.11209)
 [0,0.112093)
 [0,0.112095)
 [0,0.112095)
 [0,0.112096)
 [0,0.112096)
 [0,0.112097)
 [0,0.112099)
 [0,0.1121)
 [0,0.112103)
 [0,0.112104)
 [0,0.112107)
 [0,0.112108)
 [0,0.112114)
 [0,0.112115)
 [0,0.112116)
 [0,0.112119)
 [0,0.11212)
 [0,0.112121)
 [0,0.112121)
 [0,0.112121)
 [0,0.112125)
 [0,0.112128)
 [0,0.112133)
 [0,0.112138)
 [0,0.112147)
 [0,0.112162)
 [0,0.112168)
 [0,0.112169)
 [0,0.112169)
 [0,0.112171)
 [0,0.112176)
 [0,0.112177)
 [0,0.112182)
 [0,0.112185)
 [0,0.112187)
 [0,0.112188)
 [0,0.112189)
 [0,0.112191)
 [0,0.112191)
 [0,0.112193)
 [0,0.112195)
 [0,0.112196)
 [0,0.112198)
 [0,0.112201)
 [0,0.112202)
 [0,0.112202)
 [0,0.112224)
 [0,0.112229)
 [0,0.112234)
 [0,0.112237)
 [0,0.112241)
 [0,0.112241)
 [0,0.112241)
 [0,0.112245)
 [0,0.112249)
 [0,0.112252)
 [0,0.112259)
 [0,0.112263)
 [0,0.112266)
 [0,0.112266)
 [0,0.112275)
 [0,0.112277)
 [0,0.112277)
 [0,0.112277)
 [0,0.112279)
 [0,0.112281)
 [0,0.112281)
 [0,0.112284)
 [0,0.1123)
 [0,0.112301)
 [0,0.112303)
 [0,0.112304)
 [0,0.112304)
 [0,0.112311)
 [0,0.112311)
 [0,0.11232)
 [0,0.112326)
 [0,0.112328)
 [0,0.11233)
 [0,0.112331)
 [0,0.112334)
 [0,0.112334)
 [0,0.112335)
 [0,0.112336)
 [0,0.112338)
 [0,0.112338)
 [0,0.112338)
 [0,0.11234)
 [0,0.112348)
 [0,0.112353)
 [0,0.112361)
 [0,0.112361)
 [0,0.112366)
 [0,0.112368)
 [0,0.112372)
 [0,0.112373)
 [0,0.112374)
 [0,0.112381)
 [0,0.112382)
 [0,0.112389)
 [0,0.112391)
 [0,0.112393)
 [0,0.112396)
 [0,0.112399)
 [0,0.112404)
 [0,0.112408)
 [0,0.112408)
 [0,0.112409)
 [0,0.112412)
 [0,0.112416)
 [0,0.112416)
 [0,0.112417)
 [0,0.112423)
 [0,0.112431)
 [0,0.112433)
 [0,0.112433)
 [0,0.112439)
 [0,0.11244)
 [0,0.112445)
 [0,0.112446)
 [0,0.112452)
 [0,0.112454)
 [0,0.112454)
 [0,0.112455)
 [0,0.11246)
 [0,0.112462)
 [0,0.112463)
 [0,0.112464)
 [0,0.112466)
 [0,0.11247)
 [0,0.112482)
 [0,0.112483)
 [0,0.112486)
 [0,0.112488)
 [0,0.112488)
 [0,0.112488)
 [0,0.112491)
 [0,0.112492)
 [0,0.112497)
 [0,0.112498)
 [0,0.112498)
 [0,0.112501)
 [0,0.112504)
 [0,0.112507)
 [0,0.112508)
 [0,0.112519)
 [0,0.11252)
 [0,0.112521)
 [0,0.112529)
 [0,0.11253)
 [0,0.112533)
 [0,0.112534)
 [0,0.112536)
 [0,0.112537)
 [0,0.112547)
 [0,0.112547)
 [0,0.112549)
 [0,0.11255)
 [0,0.112551)
 [0,0.112553)
 [0,0.112558)
 [0,0.112559)
 [0,0.112567)
 [0,0.112568)
 [0,0.11257)
 [0,0.112574)
 [0,0.112576)
 [0,0.112583)
 [0,0.112586)
 [0,0.112586)
 [0,0.112589)
 [0,0.112598)
 [0,0.1126)
 [0,0.112601)
 [0,0.112602)
 [0,0.112611)
 [0,0.112613)
 [0,0.112617)
 [0,0.112618)
 [0,0.112624)
 [0,0.112626)
 [0,0.112626)
 [0,0.112627)
 [0,0.112628)
 [0,0.112632)
 [0,0.112639)
 [0,0.112639)
 [0,0.112647)
 [0,0.112649)
 [0,0.11265)
 [0,0.112654)
 [0,0.112658)
 [0,0.112659)
 [0,0.112661)
 [0,0.112664)
 [0,0.112671)
 [0,0.112674)
 [0,0.112674)
 [0,0.112675)
 [0,0.112676)
 [0,0.112678)
 [0,0.112679)
 [0,0.11268)
 [0,0.112687)
 [0,0.112688)
 [0,0.112692)
 [0,0.112694)
 [0,0.112695)
 [0,0.112703)
 [0,0.112703)
 [0,0.112706)
 [0,0.112708)
 [0,0.112714)
 [0,0.112717)
 [0,0.112718)
 [0,0.112718)
 [0,0.112722)
 [0,0.11273)
 [0,0.112731)
 [0,0.112732)
 [0,0.112732)
 [0,0.112737)
 [0,0.11274)
 [0,0.112748)
 [0,0.112748)
 [0,0.112748)
 [0,0.112751)
 [0,0.112753)
 [0,0.112755)
 [0,0.112757)
 [0,0.112759)
 [0,0.11276)
 [0,0.112764)
 [0,0.112777)
 [0,0.112785)
 [0,0.112788)
 [0,0.112788)
 [0,0.112791)
 [0,0.112793)
 [0,0.112794)
 [0,0.112796)
 [0,0.112801)
 [0,0.112809)
 [0,0.112815)
 [0,0.112818)
 [0,0.112822)
 [0,0.112828)
 [0,0.112829)
 [0,0.11283)
 [0,0.11283)
 [0,0.112832)
 [0,0.112838)
 [0,0.112842)
 [0,0.112848)
 [0,0.112851)
 [0,0.112851)
 [0,0.112853)
 [0,0.112859)
 [0,0.11286)
 [0,0.112862)
 [0,0.112864)
 [0,0.112876)
 [0,0.112878)
 [0,0.112879)
 [0,0.112879)
 [0,0.112881)
 [0,0.112883)
 [0,0.112883)
 [0,0.112888)
 [0,0.112893)
 [0,0.112893)
 [0,0.112897)
 [0,0.112897)
 [0,0.1129)
 [0,0.112902)
 [0,0.112903)
 [0,0.112905)
 [0,0.112911)
 [0,0.112915)
 [0,0.112918)
 [0,0.112918)
 [0,0.112919)
 [0,0.112921)
 [0,0.112924)
 [0,0.112925)
 [0,0.112926)
 [0,0.112929)
 [0,0.112929)
 [0,0.112938)
 [0,0.112942)
 [0,0.112943)
 [0,0.112944)
 [0,0.112946)
 [0,0.11295)
 [0,0.112951)
 [0,0.112955)
 [0,0.112956)
 [0,0.112958)
 [0,0.112964)
 [0,0.112965)
 [0,0.11297)
 [0,0.112971)
 [0,0.112976)
 [0,0.112977)
 [0,0.112981)
 [0,0.112982)
 [0,0.112987)
 [0,0.112988)
 [0,0.112989)
 [0,0.112995)
 [0,0.112995)
 [0,0.112998)
 [0,0.112999)
 [0,0.113001)
 [0,0.113002)
 [0,0.113005)
 [0,0.113008)
 [0,0.113011)
 [0,0.113012)
 [0,0.113014)
 [0,0.113014)
 [0,0.113019)
 [0,0.113021)
 [0,0.113023)
 [0,0.113024)
 [0,0.113026)
 [0,0.113031)
 [0,0.113036)
 [0,0.113038)
 [0,0.113047)
 [0,0.113048)
 [0,0.113049)
 [0,0.113052)
 [0,0.113054)
 [0,0.113056)
 [0,0.113056)
 [0,0.113063)
 [0,0.113063)
 [0,0.113064)
 [0,0.113066)
 [0,0.113071)
 [0,0.113071)
 [0,0.113073)
 [0,0.113074)
 [0,0.113077)
 [0,0.113077)
 [0,0.113079)
 [0,0.113082)
 [0,0.113084)
 [0,0.113094)
 [0,0.113105)
 [0,0.113117)
 [0,0.113121)
 [0,0.113127)
 [0,0.113127)
 [0,0.113133)
 [0,0.113135)
 [0,0.113138)
 [0,0.113138)
 [0,0.113143)
 [0,0.113143)
 [0,0.113147)
 [0,0.113149)
 [0,0.113154)
 [0,0.113154)
 [0,0.113155)
 [0,0.113155)
 [0,0.113156)
 [0,0.113157)
 [0,0.113157)
 [0,0.113158)
 [0,0.113159)
 [0,0.113159)
 [0,0.113168)
 [0,0.113169)
 [0,0.11317)
 [0,0.11317)
 [0,0.113172)
 [0,0.113176)
 [0,0.113179)
 [0,0.113181)
 [0,0.113183)
 [0,0.113187)
 [0,0.113191)
 [0,0.113192)
 [0,0.113194)
 [0,0.113195)
 [0,0.113199)
 [0,0.113201)
 [0,0.113206)
 [0,0.113213)
 [0,0.113214)
 [0,0.113215)
 [0,0.113216)
 [0,0.113216)
 [0,0.113219)
 [0,0.113221)
 [0,0.113222)
 [0,0.113222)
 [0,0.113227)
 [0,0.113231)
 [0,0.113231)
 [0,0.113234)
 [0,0.113236)
 [0,0.113247)
 [0,0.113251)
 [0,0.113252)
 [0,0.113264)
 [0,0.113265)
 [0,0.113268)
 [0,0.11327)
 [0,0.113274)
 [0,0.113284)
 [0,0.113287)
 [0,0.113288)
 [0,0.113293)
 [0,0.113293)
 [0,0.113293)
 [0,0.113295)
 [0,0.113295)
 [0,0.113296)
 [0,0.113298)
 [0,0.1133)
 [0,0.113305)
 [0,0.11331)
 [0,0.113312)
 [0,0.113314)
 [0,0.113314)
 [0,0.113315)
 [0,0.113315)
 [0,0.113316)
 [0,0.113317)
 [0,0.113323)
 [0,0.113328)
 [0,0.113333)
 [0,0.113335)
 [0,0.113342)
 [0,0.113343)
 [0,0.113345)
 [0,0.113346)
 [0,0.113346)
 [0,0.113348)
 [0,0.113357)
 [0,0.113358)
 [0,0.11336)
 [0,0.113361)
 [0,0.113364)
 [0,0.113369)
 [0,0.113369)
 [0,0.113371)
 [0,0.113371)
 [0,0.113377)
 [0,0.11338)
 [0,0.113394)
 [0,0.113401)
 [0,0.113402)
 [0,0.113405)
 [0,0.113408)
 [0,0.113409)
 [0,0.113414)
 [0,0.113414)
 [0,0.113419)
 [0,0.11342)
 [0,0.113421)
 [0,0.113421)
 [0,0.113422)
 [0,0.113422)
 [0,0.113423)
 [0,0.113424)
 [0,0.113426)
 [0,0.113441)
 [0,0.113447)
 [0,0.113453)
 [0,0.113455)
 [0,0.113469)
 [0,0.113472)
 [0,0.113474)
 [0,0.113474)
 [0,0.113481)
 [0,0.113482)
 [0,0.113482)
 [0,0.113484)
 [0,0.113488)
 [0,0.113488)
 [0,0.113494)
 [0,0.113503)
 [0,0.113503)
 [0,0.113506)
 [0,0.113511)
 [0,0.113513)
 [0,0.113521)
 [0,0.113523)
 [0,0.113524)
 [0,0.113524)
 [0,0.113525)
 [0,0.11353)
 [0,0.113534)
 [0,0.113535)
 [0,0.113535)
 [0,0.113536)
 [0,0.11354)
 [0,0.113546)
 [0,0.11355)
 [0,0.11355)
 [0,0.11355)
 [0,0.113554)
 [0,0.113556)
 [0,0.113556)
 [0,0.113557)
 [0,0.113559)
 [0,0.113562)
 [0,0.113563)
 [0,0.113577)
 [0,0.113578)
 [0,0.113581)
 [0,0.113595)
 [0,0.113595)
 [0,0.113596)
 [0,0.113597)
 [0,0.1136)
 [0,0.113611)
 [0,0.113612)
 [0,0.113613)
 [0,0.113615)
 [0,0.113616)
 [0,0.113616)
 [0,0.113617)
 [0,0.113629)
 [0,0.113631)
 [0,0.113632)
 [0,0.113633)
 [0,0.113633)
 [0,0.113635)
 [0,0.113638)
 [0,0.11364)
 [0,0.113647)
 [0,0.113648)
 [0,0.11365)
 [0,0.113651)
 [0,0.11366)
 [0,0.113661)
 [0,0.113665)
 [0,0.113671)
 [0,0.113673)
 [0,0.113676)
 [0,0.113678)
 [0,0.113681)
 [0,0.113686)
 [0,0.113687)
 [0,0.113693)
 [0,0.113697)
 [0,0.113697)
 [0,0.113704)
 [0,0.113709)
 [0,0.113713)
 [0,0.113713)
 [0,0.113714)
 [0,0.113715)
 [0,0.113717)
 [0,0.113719)
 [0,0.113721)
 [0,0.113725)
 [0,0.113731)
 [0,0.113732)
 [0,0.113735)
 [0,0.113739)
 [0,0.11374)
 [0,0.113743)
 [0,0.113744)
 [0,0.113748)
 [0,0.11377)
 [0,0.113771)
 [0,0.113782)
 [0,0.113785)
 [0,0.113786)
 [0,0.113787)
 [0,0.11379)
 [0,0.113794)
 [0,0.113794)
 [0,0.113794)
 [0,0.11381)
 [0,0.11381)
 [0,0.113812)
 [0,0.113817)
 [0,0.113818)
 [0,0.113823)
 [0,0.113826)
 [0,0.113831)
 [0,0.113834)
 [0,0.113836)
 [0,0.113838)
 [0,0.113838)
 [0,0.113842)
 [0,0.11385)
 [0,0.11385)
 [0,0.113853)
 [0,0.11386)
 [0,0.113861)
 [0,0.113863)
 [0,0.113866)
 [0,0.113866)
 [0,0.113867)
 [0,0.113869)
 [0,0.113871)
 [0,0.11388)
 [0,0.113883)
 [0,0.113885)
 [0,0.113885)
 [0,0.113892)
 [0,0.113898)
 [0,0.113899)
 [0,0.1139)
 [0,0.113903)
 [0,0.113903)
 [0,0.113907)
 [0,0.113912)
 [0,0.113912)
 [0,0.113912)
 [0,0.113914)
 [0,0.113914)
 [0,0.113914)
 [0,0.113916)
 [0,0.113918)
 [0,0.11392)
 [0,0.113942)
 [0,0.113944)
 [0,0.113944)
 [0,0.113944)
 [0,0.113945)
 [0,0.113946)
 [0,0.113946)
 [0,0.113948)
 [0,0.113952)
 [0,0.113953)
 [0,0.113954)
 [0,0.113954)
 [0,0.113954)
 [0,0.113961)
 [0,0.113965)
 [0,0.113965)
 [0,0.113966)
 [0,0.11397)
 [0,0.113974)
 [0,0.113975)
 [0,0.113975)
 [0,0.113975)
 [0,0.113985)
 [0,0.113986)
 [0,0.113987)
 [0,0.113991)
 [0,0.113992)
 [0,0.113992)
 [0,0.113995)
 [0,0.113995)
 [0,0.114003)
 [0,0.114004)
 [0,0.11401)
 [0,0.114012)
 [0,0.114013)
 [0,0.114017)
 [0,0.114017)
 [0,0.114018)
 [0,0.114025)
 [0,0.114026)
 [0,0.11403)
 [0,0.114032)
 [0,0.114034)
 [0,0.114036)
 [0,0.114036)
 [0,0.114038)
 [0,0.114041)
 [0,0.114046)
 [0,0.114046)
 [0,0.114063)
 [0,0.114063)
 [0,0.114064)
 [0,0.114067)
 [0,0.114073)
 [0,0.114073)
 [0,0.114081)
 [0,0.114082)
 [0,0.114084)
 [0,0.114084)
 [0,0.114086)
 [0,0.114088)
 [0,0.114095)
 [0,0.114104)
 [0,0.114107)
 [0,0.114115)
 [0,0.114119)
 [0,0.114126)
 [0,0.11413)
 [0,0.114134)
 [0,0.114136)
 [0,0.114147)
 [0,0.114152)
 [0,0.114157)
 [0,0.114157)
 [0,0.114157)
 [0,0.114161)
 [0,0.114169)
 [0,0.114169)
 [0,0.114174)
 [0,0.114178)
 [0,0.114179)
 [0,0.11418)
 [0,0.114182)
 [0,0.114185)
 [0,0.114187)
 [0,0.114189)
 [0,0.11419)
 [0,0.114193)
 [0,0.114205)
 [0,0.114208)
 [0,0.114209)
 [0,0.11421)
 [0,0.114211)
 [0,0.114215)
 [0,0.114217)
 [0,0.114217)
 [0,0.114219)
 [0,0.114223)
 [0,0.114227)
 [0,0.11423)
 [0,0.114231)
 [0,0.114233)
 [0,0.114236)
 [0,0.114238)
 [0,0.114238)
 [0,0.114242)
 [0,0.114246)
 [0,0.114247)
 [0,0.11425)
 [0,0.114254)
 [0,0.114254)
 [0,0.114254)
 [0,0.114259)
 [0,0.11426)
 [0,0.114261)
 [0,0.114266)
 [0,0.114269)
 [0,0.11427)
 [0,0.114272)
 [0,0.114279)
 [0,0.114279)
 [0,0.11428)
 [0,0.114285)
 [0,0.114288)
 [0,0.114293)
 [0,0.114302)
 [0,0.114303)
 [0,0.114309)
 [0,0.114309)
 [0,0.114313)
 [0,0.114316)
 [0,0.11432)
 [0,0.114321)
 [0,0.114321)
 [0,0.114324)
 [0,0.114327)
 [0,0.114328)
 [0,0.114342)
 [0,0.114343)
 [0,0.114346)
 [0,0.114351)
 [0,0.114357)
 [0,0.114358)
 [0,0.114358)
 [0,0.114359)
 [0,0.114363)
 [0,0.114364)
 [0,0.11437)
 [0,0.11437)
